,Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Status,Manager
1178,21067.0,Critical,0.08,20.98,53.03,2114.0,Paige Mason,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,United States,South,Virginia,Norfolk,23518.0,2015-02-26,2015-02-28,8.742,20.0,421.18,88405.0,,Sam
1179,21153.0,Medium,0.02,95.95,74.35,2115.0,Jeffrey Lloyd,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Bevis Steel Folding Chairs,0.57,United States,South,Virginia,Oakton,22124.0,2015-04-29,2015-05-01,636.5219999999999,14.0,1377.46,88406.0,,Sam
1180,20249.0,High,0.03,320.98,24.49,2117.0,Jack Hatcher,Regular Air,Home Office,Furniture,Chairs & Chairmats,Large Box,Hon Pagoda™ Stacking Chairs,0.55,United States,Central,Texas,Greenville,75401.0,2015-04-20,2015-04-22,4554.4347,20.0,6600.63,90891.0,,Chris
1181,20250.0,High,0.06,125.99,8.8,2117.0,Jack Hatcher,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,StarTAC 6500,0.59,United States,Central,Texas,Greenville,75401.0,2015-04-20,2015-04-21,618.19308,18.0,1811.99,90891.0,,Chris
1182,22231.0,Critical,0.06,80.97,33.6,2122.0,Carolyn Fisher,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Lexmark Z25 Color Inkjet Printer,0.37,United States,South,Arkansas,Sherwood,72116.0,2015-02-01,2015-02-03,-15.1844,10.0,799.76,89664.0,,Sam
1183,24674.0,High,0.04,45.19,1.99,2124.0,Paige Powers,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",0.55,United States,South,Arkansas,West Memphis,72301.0,2015-01-01,2015-01-02,-61.194,13.0,609.09,89665.0,,Sam
1184,23852.0,High,0.03,124.49,51.94,2124.0,Paige Powers,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,United States,South,Arkansas,West Memphis,72301.0,2015-03-26,2015-03-27,18.174,21.0,2761.94,89666.0,,Sam
1185,24091.0,Critical,0.1,5.98,5.14,2127.0,Joyce Kern,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1974,0.36,United States,Central,Michigan,Sterling Heights,48310.0,2015-03-18,2015-03-20,-49.53,6.0,33.95,88418.0,,Chris
1186,21902.0,High,0.09,150.98,66.27,2131.0,Mary Hewitt,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,Bush Mission Pointe Library,0.65,United States,Central,Missouri,Gladstone,64118.0,2015-01-03,2015-01-04,-407.85,2.0,302.34,90079.0,,Chris
1187,21964.0,Low,0.05,30.42,8.65,2132.0,Philip Hawkins,Express Air,Home Office,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,United States,Central,Missouri,Hazelwood,63042.0,2015-01-10,2015-01-14,-191.25760000000002,11.0,334.44,90078.0,,Chris
1188,24348.0,High,0.01,28.99,8.59,2135.0,Melvin Kendall,Regular Air,Home Office,Technology,Telephones and Communication,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,0.56,United States,West,New Mexico,Clovis,88101.0,2015-02-06,2015-02-07,196.52328,21.0,556.61,91583.0,,William
1189,20138.0,Not Specified,0.0,6.98,1.6,2137.0,Crystal Crabtree,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",0.38,United States,South,Florida,West Palm Beach,33407.0,2015-01-31,2015-02-02,-343.868,9.0,64.48,86002.0,,Sam
1190,20712.0,Critical,0.05,2550.14,29.7,2139.0,Jon Kendall,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,0.57,United States,Central,Wisconsin,Watertown,53094.0,2015-04-16,2015-04-17,-3971.0627999999997,2.0,4845.27,86003.0,,Chris
1191,18409.0,High,0.01,5.44,7.46,2141.0,Molly Webster,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Custom Binder Spines & Labels,0.36,United States,West,Colorado,Durango,81301.0,2015-02-18,2015-02-19,-18.478199999999998,3.0,19.68,87570.0,,William
1192,18410.0,High,0.02,549.99,49.0,2141.0,Molly Webster,Delivery Truck,Home Office,Technology,Copiers and Fax,Jumbo Drum,Sharp 1540cs Digital Laser Copier,0.35,United States,West,Colorado,Durango,81301.0,2015-02-18,2015-02-20,-381.84119999999996,18.0,9798.84,87570.0,,William
1193,18411.0,High,0.03,22.01,5.53,2141.0,Molly Webster,Express Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,0.59,United States,West,Colorado,Durango,81301.0,2015-02-18,2015-02-19,12.5504,7.0,154.11,87570.0,,William
1194,18412.0,High,0.09,34.76,8.22,2141.0,Molly Webster,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",0.57,United States,West,Colorado,Durango,81301.0,2015-02-18,2015-02-20,45.3324,7.0,242.97,87570.0,,William
1195,23249.0,High,0.08,17.15,4.96,2143.0,Lester Sawyer,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Advantus Rolling Storage Box,0.58,United States,South,Virginia,Fairfax,20151.0,2015-06-13,2015-06-16,33.66,12.0,200.61,87569.0,,Sam
1196,24264.0,Medium,0.0,20.28,14.39,2145.0,Kerry Hardy,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Career Cubicle Clock, 8 1/4"", Black",0.47,United States,South,Florida,Fort Lauderdale,33311.0,2015-02-10,2015-02-12,15.677999999999999,11.0,237.83,87072.0,,Sam
1197,23795.0,Low,0.05,20.34,35.0,2146.0,Courtney Boyd,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,United States,South,Virginia,Fairfax,20151.0,2015-01-06,2015-01-10,52.775999999999996,2.0,53.02,87071.0,,Sam
1198,22555.0,Not Specified,0.08,243.98,43.32,2151.0,Melinda Rogers,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.55,United States,Central,Iowa,Dubuque,52001.0,2015-01-05,2015-01-06,-162.8244,1.0,248.84,90404.0,,Chris
1199,24791.0,High,0.08,5.74,5.01,2151.0,Melinda Rogers,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,0.39,United States,Central,Iowa,Dubuque,52001.0,2015-02-09,2015-02-11,-6.930820000000001,1.0,7.21,90405.0,,Chris
1200,21834.0,Low,0.05,55.5,52.2,2157.0,Tom Hoyle Honeycutt,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,0.72,United States,Central,Michigan,Warren,48093.0,2015-03-16,2015-03-16,-118.54,4.0,253.87,90385.0,,Chris
1201,21835.0,Low,0.05,442.14,14.7,2157.0,Tom Hoyle Honeycutt,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,United States,Central,Michigan,Warren,48093.0,2015-03-16,2015-03-25,2963.48,14.0,5880.46,90385.0,,Chris
1202,21975.0,High,0.07,30.93,3.92,2157.0,Tom Hoyle Honeycutt,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",0.44,United States,Central,Michigan,Warren,48093.0,2015-05-03,2015-05-04,398.30249999999995,19.0,577.25,90386.0,,Chris
1203,21976.0,High,0.05,297.48,18.06,2157.0,Tom Hoyle Honeycutt,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.6,United States,Central,Michigan,Warren,48093.0,2015-05-03,2015-05-04,709.8520000000001,14.0,4075.18,90386.0,,Chris
1204,21977.0,High,0.07,296.18,54.12,2157.0,Tom Hoyle Honeycutt,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,United States,Central,Michigan,Warren,48093.0,2015-05-03,2015-05-05,80.80920000000009,6.0,1798.23,90386.0,,Chris
1205,23775.0,Medium,0.08,30.98,8.74,2159.0,Wesley Field,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1979,0.4,United States,Central,Michigan,Westland,48185.0,2015-05-20,2015-05-21,371.27200000000005,25.0,727.2,90387.0,,Chris
1206,23773.0,Medium,0.09,159.31,60.0,2162.0,Brenda Jain,Delivery Truck,Corporate,Furniture,Tables,Jumbo Drum,Hon Non-Folding Utility Tables,0.55,United States,East,Pennsylvania,Sharon,16146.0,2015-05-20,2015-05-22,77.0008954000001,41.0,6173.42,90387.0,,Erin
1207,23774.0,Medium,0.06,55.99,5.0,2162.0,Brenda Jain,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,United States,East,Pennsylvania,Sharon,16146.0,2015-05-20,2015-05-22,27.96860000000001,33.0,1553.7,90387.0,,Erin
1208,22450.0,Not Specified,0.01,5.38,7.57,2164.0,Harry Sellers,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",0.36,United States,West,California,Pasadena,91104.0,2015-01-09,2015-01-10,-66.77958,3.0,18.68,88794.0,,William
1209,22451.0,Not Specified,0.05,3.28,3.97,2164.0,Harry Sellers,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,United States,West,California,Pasadena,91104.0,2015-01-09,2015-01-09,-144.9188,11.0,36.3,88794.0,,William
1210,22449.0,Not Specified,0.09,2.78,0.97,2165.0,Melanie Knight,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,United States,East,Maine,Augusta,4330.0,2015-01-09,2015-01-11,-5.0716,6.0,16.03,88794.0,,Erin
1211,20980.0,Medium,0.08,2.94,0.96,2178.0,Judy Hall,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,United States,East,Massachusetts,Worcester,1610.0,2015-01-27,2015-01-29,-1.18,9.0,25.35,89465.0,,Erin
1212,26331.0,Not Specified,0.0,1.48,0.7,2183.0,Sheryl Reese,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Binder Clips by OIC,0.37,United States,South,Kentucky,Owensboro,42301.0,2015-06-15,2015-06-17,-203.09799999999998,12.0,19.32,91571.0,,Sam
1213,19008.0,High,0.09,16.98,12.39,2187.0,Joanne Spivey,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Brown Kraft Recycled Envelopes,0.35,United States,Central,Missouri,Independence,64055.0,2015-05-08,2015-05-10,-48.57,5.0,86.8,89440.0,,Chris
1214,1008.0,High,0.09,16.98,12.39,2189.0,Frank Cross,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Brown Kraft Recycled Envelopes,0.35,United States,East,New York,New York City,10177.0,2015-05-08,2015-05-10,-48.57,22.0,381.91,7364.0,Returned,Erin
1215,5870.0,Critical,0.05,16.98,7.78,2190.0,Marvin Patrick,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Stanley Bostitch Contemporary Electric Pencil Sharpeners,0.57,United States,Central,Michigan,Detroit,48227.0,2015-02-14,2015-02-16,-47.28,45.0,761.67,41636.0,,Chris
1216,5871.0,Critical,0.03,115.99,4.23,2190.0,Marvin Patrick,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,282,0.56,United States,Central,Michigan,Detroit,48227.0,2015-02-14,2015-02-16,722.241,49.0,5014.07,41636.0,,Chris
1217,23870.0,Critical,0.05,16.98,7.78,2193.0,Donald Melton,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Stanley Bostitch Contemporary Electric Pencil Sharpeners,0.57,United States,South,North Carolina,New Bern,28560.0,2015-02-14,2015-02-16,-161.0,11.0,186.19,90685.0,,Sam
1218,23871.0,Critical,0.03,115.99,4.23,2193.0,Donald Melton,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,282,0.56,United States,South,North Carolina,New Bern,28560.0,2015-02-14,2015-02-16,848.3646,12.0,1227.94,90685.0,,Sam
1219,19112.0,Medium,0.03,27.48,4.0,2196.0,Gene Heath Cross,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,United States,East,New York,Jamestown,14701.0,2015-04-07,2015-04-08,-88.8408,11.0,294.97,89175.0,,Erin
1220,19113.0,Medium,0.1,179.99,19.99,2196.0,Gene Heath Cross,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,0.48,United States,East,New York,Jamestown,14701.0,2015-04-07,2015-04-08,1208.9904,14.0,2458.05,89175.0,,Erin
1221,19114.0,Medium,0.1,140.85,19.99,2196.0,Gene Heath Cross,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",0.73,United States,East,New York,Jamestown,14701.0,2015-04-07,2015-04-09,9.9912,19.0,2465.75,89175.0,,Erin
1222,23300.0,Critical,0.08,100.97,7.18,2197.0,Karen O'Donnell,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,United States,East,New York,Levittown,11756.0,2015-06-26,2015-06-27,126.22500000000001,7.0,650.25,89176.0,,Erin
1223,23301.0,Critical,0.0,13.4,4.95,2197.0,Karen O'Donnell,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,0.37,United States,East,New York,Levittown,11756.0,2015-06-26,2015-06-27,187.7628,19.0,272.12,89176.0,,Erin
1224,26083.0,Not Specified,0.03,25.98,4.08,2198.0,Lester Woodward Maynard,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,0.57,United States,East,New York,Lindenhurst,11757.0,2015-05-22,2015-05-25,295.9065,16.0,428.85,89174.0,,Erin
1225,26084.0,Not Specified,0.1,20.98,53.03,2198.0,Lester Woodward Maynard,Delivery Truck,Small Business,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,United States,East,New York,Lindenhurst,11757.0,2015-05-22,2015-05-22,-2111.36,16.0,342.54,89174.0,,Erin
1226,20234.0,Critical,0.17,14.89,13.56,2201.0,David Hoyle,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Tensor Computer Mounted Lamp,0.58,United States,Central,Minnesota,Bloomington,55420.0,2015-03-25,2015-03-27,-9.13,1.0,27.96,86054.0,,Chris
1227,22259.0,Low,0.09,160.98,30.0,2202.0,Laurie Howe,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Minnesota,Brooklyn Center,55429.0,2015-01-31,2015-01-31,357.428,11.0,1635.38,86050.0,,Chris
1228,22260.0,Low,0.09,6.3,0.5,2202.0,Laurie Howe,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 51,0.39,United States,Central,Minnesota,Brooklyn Center,55429.0,2015-01-31,2015-01-31,40.35119999999999,10.0,58.48,86050.0,,Chris
1229,22261.0,Low,0.0,4.98,0.8,2202.0,Laurie Howe,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,United States,Central,Minnesota,Brooklyn Center,55429.0,2015-01-31,2015-02-07,27.634499999999996,8.0,40.05,86050.0,,Chris
1230,23919.0,Low,0.08,145.45,17.85,2203.0,Eddie Walker,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,United States,Central,Minnesota,Brooklyn Park,55445.0,2015-02-04,2015-02-04,751.58,8.0,1117.66,86051.0,,Chris
1231,22595.0,Critical,0.03,399.98,12.06,2203.0,Eddie Walker,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,0.56,United States,Central,Minnesota,Brooklyn Park,55445.0,2015-01-04,2015-01-06,-663.5142,2.0,807.0,86052.0,,Chris
1232,23920.0,Low,0.07,33.94,19.19,2204.0,Oscar Ford,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",0.58,United States,Central,Minnesota,Burnsville,55337.0,2015-02-04,2015-02-08,-157.56,5.0,169.46,86051.0,,Chris
1233,24434.0,Critical,0.04,296.18,154.12,2204.0,Oscar Ford,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,United States,Central,Minnesota,Burnsville,55337.0,2015-02-10,2015-02-11,-87.99804,20.0,5768.12,86053.0,,Chris
1234,18164.0,High,0.03,28.48,1.99,2206.0,Bobby Powell,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,United States,Central,Iowa,Fort Dodge,50501.0,2015-01-05,2015-01-06,-35.2904,2.0,55.25,86258.0,,Chris
1235,18165.0,High,0.01,205.99,5.99,2206.0,Bobby Powell,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,3285,0.59,United States,Central,Iowa,Fort Dodge,50501.0,2015-01-05,2015-01-07,-74.8836,3.0,551.22,86258.0,,Chris
1236,23317.0,Low,0.06,6.98,1.6,2209.0,Sharon Thomas,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",0.38,United States,South,Georgia,College Park,30337.0,2015-01-22,2015-01-29,-98.05600000000001,12.0,83.93,88030.0,,Sam
1237,19914.0,Not Specified,0.08,95.99,35.0,2211.0,Anita Hahn,Express Air,Home Office,Office Supplies,Storage & Organization,Large Box,Safco Industrial Wire Shelving,,United States,East,Maryland,Bowie,20715.0,2015-01-01,2015-01-03,-425.20840000000004,2.0,193.88,88028.0,,Erin
1238,24756.0,High,0.09,199.99,24.49,2212.0,Stacy Chang,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,0.46,United States,East,Maryland,Catonsville,21228.0,2015-04-19,2015-04-21,631.33,5.0,990.25,88029.0,,Erin
1239,23512.0,Low,0.07,3.28,3.97,2215.0,Christopher High,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,United States,East,Ohio,Massillon,44646.0,2015-06-23,2015-06-23,-22.176,4.0,14.76,90314.0,,Erin
1240,23513.0,Low,0.02,256.99,11.25,2216.0,Clara Kaplan,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Hayes Optima 56K V.90 Internal Voice Modem,0.51,United States,East,Ohio,Medina,44256.0,2015-06-23,2015-06-30,-214.10399999999998,3.0,808.44,90314.0,,Erin
1241,23514.0,Low,0.01,6.48,5.14,2216.0,Clara Kaplan,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 23,0.37,United States,East,Ohio,Medina,44256.0,2015-06-23,2015-06-25,-26.936,10.0,67.41,90314.0,,Erin
1242,22712.0,Low,0.09,14.2,5.3,2220.0,Jennifer Stanton,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,United States,South,Florida,Winter Garden,34787.0,2015-02-28,2015-03-01,-324.73,4.0,55.08,91036.0,,Sam
1243,24113.0,Critical,0.0,100.89,42.0,2225.0,Sean McKenna,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,0.61,United States,West,New Mexico,Hobbs,88240.0,2015-02-21,2015-02-22,1500.12,15.0,1608.11,89970.0,,William
1244,18820.0,Low,0.01,13.43,5.5,2240.0,Maurice Kelly,Express Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,United States,South,Florida,Lakeland,33801.0,2015-04-06,2015-04-13,-313.02180000000004,7.0,99.75,89102.0,,Sam
1245,24121.0,Low,0.0,2.08,5.33,2250.0,Alvin Hoover,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,United States,East,Pennsylvania,State College,16801.0,2015-04-13,2015-04-20,-192.5532,22.0,51.41,86699.0,,Erin
1246,25440.0,Low,0.1,6.3,0.5,2254.0,Jeff Meadows,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 48,0.39,United States,South,Kentucky,Paducah,42003.0,2015-01-27,2015-02-01,-464.28200000000004,12.0,68.72,89278.0,,Sam
1247,20639.0,High,0.1,48.91,5.97,2254.0,Jeff Meadows,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1917,0.38,United States,South,Kentucky,Paducah,42003.0,2015-04-28,2015-04-30,156.74339999999998,14.0,618.96,89279.0,,Sam
1248,20640.0,High,0.08,5.98,5.46,2254.0,Jeff Meadows,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1983,0.36,United States,South,Kentucky,Paducah,42003.0,2015-04-28,2015-04-28,110.118,13.0,77.54,89279.0,,Sam
1249,19054.0,Critical,0.07,60.97,4.5,2256.0,Lloyd Levin,Express Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,United States,South,North Carolina,New Bern,28560.0,2015-01-02,2015-01-04,-42.588,6.0,361.72,87963.0,,Sam
1250,18652.0,Medium,0.07,70.98,30.0,2256.0,Lloyd Levin,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Turbo Task Chair,0.73,United States,South,North Carolina,New Bern,28560.0,2015-03-24,2015-03-26,-222.95,20.0,1373.47,87964.0,,Sam
1251,21937.0,High,0.06,6.68,6.93,2257.0,Bernard Thompson,Regular Air,Corporate,Office Supplies,Paper,Small Box,HP Office Paper (20Lb. and 87 Bright),0.37,United States,South,North Carolina,Raleigh,27604.0,2015-06-12,2015-06-13,7.624499999999999,14.0,91.92,87965.0,,Sam
1252,26361.0,Low,0.01,7.64,1.39,2258.0,Nicole Pope,Express Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,South,North Carolina,Rocky Mount,27801.0,2015-03-09,2015-03-13,-1676.6119999999999,9.0,73.29,87962.0,,Sam
1253,26362.0,Low,0.07,400.97,48.26,2258.0,Nicole Pope,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,0.36,United States,South,North Carolina,Rocky Mount,27801.0,2015-03-09,2015-03-13,45.12779999999999,8.0,2961.32,87962.0,,Sam
1254,20187.0,Critical,0.02,4.98,0.49,2260.0,Geoffrey H Wong,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,United States,South,Georgia,Rome,30161.0,2015-02-15,2015-02-16,-52.864,17.0,87.11,89601.0,,Sam
1255,20188.0,Critical,0.01,20.99,0.99,2260.0,Geoffrey H Wong,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory15,0.83,United States,South,Georgia,Rome,30161.0,2015-02-15,2015-02-16,45.378,9.0,170.46,89601.0,,Sam
1256,19569.0,High,0.08,4.98,0.49,2260.0,Geoffrey H Wong,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,United States,South,Georgia,Rome,30161.0,2015-04-21,2015-04-22,4949.916,1.0,4.95,89602.0,,Sam
1257,19570.0,High,0.09,119.99,14.0,2260.0,Geoffrey H Wong,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson C82 Color Inkjet Printer,0.36,United States,South,Georgia,Rome,30161.0,2015-04-21,2015-04-23,1055.6039999999998,4.0,461.24,89602.0,,Sam
1258,18142.0,Not Specified,0.09,207.48,0.99,2264.0,Helen Dickerson,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,0.55,United States,Central,Missouri,Joplin,64804.0,2015-01-26,2015-01-29,359.83,3.0,577.75,86611.0,,Chris
1259,19171.0,Critical,0.1,7.45,6.28,2265.0,James Davenport,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",0.4,United States,Central,Missouri,Kansas City,64130.0,2015-01-29,2015-02-01,-69.874,8.0,59.4,86612.0,,Chris
1260,19172.0,Critical,0.01,6.48,7.86,2265.0,James Davenport,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 213,0.37,United States,Central,Missouri,Kansas City,64130.0,2015-01-29,2015-01-31,-135.74,10.0,66.46,86612.0,,Chris
1261,25996.0,Critical,0.02,11.33,6.12,2266.0,Brandon Beach,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",0.42,United States,Central,Missouri,Kirkwood,63122.0,2015-05-26,2015-05-28,-14.52,3.0,35.35,86610.0,,Chris
1262,25997.0,Critical,0.01,15.67,1.39,2266.0,Brandon Beach,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,United States,Central,Missouri,Kirkwood,63122.0,2015-05-26,2015-05-27,171.26489999999998,16.0,248.21,86610.0,,Chris
1263,19072.0,Low,0.08,259.71,66.67,2268.0,Carlos Adkins,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",0.61,United States,South,Florida,Land O Lakes,34639.0,2015-06-03,2015-06-07,138.22199999999998,17.0,4086.5,89571.0,,Sam
1264,23963.0,Low,0.01,20.48,6.32,2270.0,Kristine Holden,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Kensington 6 Outlet Guardian Standard Surge Protector,0.58,United States,South,South Carolina,Mauldin,29662.0,2015-02-06,2015-02-08,711.2447999999999,18.0,375.03,89572.0,,Sam
1265,23964.0,Low,0.09,1.86,2.58,2270.0,Kristine Holden,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",0.82,United States,South,South Carolina,Mauldin,29662.0,2015-02-06,2015-02-11,-1084.8469632000001,12.0,22.11,89572.0,,Sam
1266,23965.0,Low,0.08,205.99,2.5,2270.0,Kristine Holden,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,V70,0.59,United States,South,South Carolina,Mauldin,29662.0,2015-02-06,2015-02-11,-156.772,17.0,2875.35,89572.0,,Sam
1267,19438.0,High,0.08,15.73,7.42,2272.0,Brett Ingram,Express Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,0.56,United States,Central,Texas,Harker Heights,76543.0,2015-03-16,2015-03-18,-37.6,5.0,78.08,90110.0,,Chris
1268,23416.0,Low,0.04,120.98,3.99,2273.0,Debra Block,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Belkin 325VA UPS Surge Protector, 6'",0.6,United States,Central,Texas,Harlingen,78550.0,2015-05-05,2015-05-05,1389.5772,17.0,2013.88,90109.0,,Chris
